source_dataset,source_object_id,source_object_external_id,source_object_name,source_object_type,relationship,target_object_id,target_object_external_id,target_object_name,target_object_type,target_dataset
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--ecefe0d4-0af2-40e6-8a29-e220529f2b7f,IA-3,Device Identification and Authentication,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--5ecb005c-f378-406d-bf99-95b4fcb0bca7,IA-8,Identification and Authentication (non-organizational Users),course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--574ad05d-d42d-4655-8439-63d7ae41889b,IA-9,Service Identification and Authentication,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--2babe0be-f6ec-475c-991e-3352d518587f,MA-4,Nonlocal Maintenance,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--50606d97-ff5e-47cb-b18d-b022dfc093ca,PE-4,Access Control for Transmission,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--82819a71-bbf1-4089-adef-fd5d940bacfe,SA-4,Acquisition Process,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--f173c67a-e874-480b-9a5f-a1c3a5ac14ee,SA-8,Security and Privacy Engineering Principles,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--8355331b-99c4-4eaa-a756-60b22d6822cf,SC-7,Boundary Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--28c25880-5a22-455e-949d-853761f4c1aa,SC-16,Transmission of Security and Privacy Attributes,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--0aa85ba3-e954-4dbb-8db0-ad4848b03fa3,SC-20,Secure Name/address Resolution Service (authoritative Source),course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--48f4c632-770e-41be-91cb-76c3f1533179,SC-23,Session Authenticity,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,related-to,course-of-action--864fe46a-46d3-4a08-95d4-48ab2334e2c9,SC-28,Protection of Information at Rest,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--7c46b364-8496-4234-8a56-f7e6727e21e1,T1020.001,Traffic Duplication,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51,T1550.001,Application Access Token,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da,T1562.006,Indicator Blocking,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--52759bf1-fe12-4052-ace6-c5b0cf7dd7fd,T1602.002,Network Device Configuration Dump,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,T1090,Proxy,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--ca9d3402-ada3-484d-876a-d717bd6e05f2,T1090.004,Domain Fronting,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--c3c8c916-2f3c-4e71-94b2-240bdfc996f0,T1550.004,Web Session Cookie,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--cabe189c-a0e3-4965-a473-dcff00f17213,T1557.002,ARP Cache Poisoning,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--28170e17-8384-415c-8486-2e6b294cb803,T1562.009,Safe Mode Boot,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--0ad7bc5c-235a-4048-944b-3b286676cb74,T1602,Data from Configuration Repository,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--ee7ff928-801c-4f34-8a99-3df965e581a5,T1602.001,SNMP (MIB Dump),attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,T1040,Network Sniffing,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--f8ef3a62-3f44-40a4-abca-761ab235c436,T1552.007,Container API,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--035bb001-ab69-4a0b-9f6c-2de8b09e1b9d,T1557,Adversary-in-the-Middle,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--650c784b-7504-4df7-ab2c-4ea882384d1e,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--59ff91cd-1430-4075-8563-e6f15f4f9ff5,T1557.003,DHCP Spoofing,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,mitigates,attack-pattern--e4dc8c01-417f-458d-9ee0-bb0617c1b391,T1622,Debugger Evasion,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--6ef84e27-d1ce-4bc5-a59f-a6f7823d478a,AC-17(3),Remote Access | Managed Access Control Points,course-of-action,subcontrol-of,course-of-action--eedd72e7-5e15-4449-a671-04c80a9a0073,AC-17,Remote Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--6ef84e27-d1ce-4bc5-a59f-a6f7823d478a,AC-17(3),Remote Access | Managed Access Control Points,course-of-action,related-to,course-of-action--8355331b-99c4-4eaa-a756-60b22d6822cf,SC-7,Boundary Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--8783e5a2-a5c7-41c0-a6d1-39233aad97e7,AC-17(4),Remote Access | Privileged Commands and Access,course-of-action,subcontrol-of,course-of-action--eedd72e7-5e15-4449-a671-04c80a9a0073,AC-17,Remote Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--8783e5a2-a5c7-41c0-a6d1-39233aad97e7,AC-17(4),Remote Access | Privileged Commands and Access,course-of-action,related-to,course-of-action--23cd3389-ab35-4548-8174-5b4933aaf912,AC-6,Least Privilege,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--8783e5a2-a5c7-41c0-a6d1-39233aad97e7,AC-17(4),Remote Access | Privileged Commands and Access,course-of-action,related-to,course-of-action--ce7d0858-d9ef-4dce-8e32-1411f970250f,SC-12,Cryptographic Key Establishment and Management,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--8783e5a2-a5c7-41c0-a6d1-39233aad97e7,AC-17(4),Remote Access | Privileged Commands and Access,course-of-action,related-to,course-of-action--5db9cfba-ed66-442f-830e-371cc179ffae,SC-13,Cryptographic Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--58ed6af4-bf72-420c-b8a0-71b0b043b563,AC-17(5),Remote Access | Monitoring for Unauthorized Connections,course-of-action,subcontrol-of,course-of-action--eedd72e7-5e15-4449-a671-04c80a9a0073,AC-17,Remote Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--761d6737-c312-4374-8dd1-a475ce605719,AC-17(6),Remote Access | Protection of Mechanism Information,course-of-action,subcontrol-of,course-of-action--eedd72e7-5e15-4449-a671-04c80a9a0073,AC-17,Remote Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--761d6737-c312-4374-8dd1-a475ce605719,AC-17(6),Remote Access | Protection of Mechanism Information,course-of-action,related-to,course-of-action--a8ec15ba-3138-4c39-86bb-8a4a3b9f75e9,AT-2,Literacy Training and Awareness,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--761d6737-c312-4374-8dd1-a475ce605719,AC-17(6),Remote Access | Protection of Mechanism Information,course-of-action,related-to,course-of-action--45aebc94-2eb1-48fc-89a2-23535b9fd111,AT-3,Role-based Training,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--761d6737-c312-4374-8dd1-a475ce605719,AC-17(6),Remote Access | Protection of Mechanism Information,course-of-action,related-to,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,related-to,course-of-action--eedd72e7-5e15-4449-a671-04c80a9a0073,AC-17,Remote Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,related-to,course-of-action--5f32f5a2-4108-405e-87e0-fbe3ddf608da,PE-2,Physical Access Authorizations,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,related-to,course-of-action--da346359-3c60-4c38-ae27-3866c3c24e07,PL-4,Rules of Behavior,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,related-to,course-of-action--6114a2ba-fc7b-4c61-9b88-4cadec607dd0,PS-2,Position Risk Designation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,related-to,course-of-action--8ceba1c5-2e84-4e51-b076-2f09eb0097c5,PS-3,Personnel Screening,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,related-to,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,related-to,course-of-action--21ad3316-ba1c-439d-acf7-d3dabe248885,PS-7,External Personnel Security,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,related-to,course-of-action--85fd04ee-0bf6-4435-84eb-8237015c499d,PS-8,Personnel Sanctions,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,related-to,course-of-action--49a50096-e0ec-461b-985b-92ddae16f6e4,SA-21,Developer Screening,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,related-to,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--88357003-aed7-4501-9508-5c4e1ae244b8,AC-17(7),Remote Access | Additional Protection for Security Function Access,course-of-action,subcontrol-of,course-of-action--eedd72e7-5e15-4449-a671-04c80a9a0073,AC-17,Remote Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--c7c119d9-6811-47d9-b174-e8751dfedc20,AC-17(8),Remote Access | Disable Nonsecure Network Protocols,course-of-action,subcontrol-of,course-of-action--eedd72e7-5e15-4449-a671-04c80a9a0073,AC-17,Remote Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--94ede7d6-57ac-4cbe-ac9b-153c792c2ba4,AC-17(9),Remote Access | Disconnect or Disable Access,course-of-action,subcontrol-of,course-of-action--eedd72e7-5e15-4449-a671-04c80a9a0073,AC-17,Remote Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f47478b4-53d9-4bcb-b949-2451bb9505e1,AC-17(10),Remote Access | Authenticate Remote Commands,course-of-action,subcontrol-of,course-of-action--eedd72e7-5e15-4449-a671-04c80a9a0073,AC-17,Remote Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f47478b4-53d9-4bcb-b949-2451bb9505e1,AC-17(10),Remote Access | Authenticate Remote Commands,course-of-action,related-to,course-of-action--ce7d0858-d9ef-4dce-8e32-1411f970250f,SC-12,Cryptographic Key Establishment and Management,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f47478b4-53d9-4bcb-b949-2451bb9505e1,AC-17(10),Remote Access | Authenticate Remote Commands,course-of-action,related-to,course-of-action--5db9cfba-ed66-442f-830e-371cc179ffae,SC-13,Cryptographic Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f47478b4-53d9-4bcb-b949-2451bb9505e1,AC-17(10),Remote Access | Authenticate Remote Commands,course-of-action,related-to,course-of-action--48f4c632-770e-41be-91cb-76c3f1533179,SC-23,Session Authenticity,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--df28aa28-8e06-448a-8f71-baecbad29d8d,SC-40,Wireless Link Protection,course-of-action,related-to,course-of-action--a5c5676c-9b7b-485c-aff0-e2f298479eb2,AC-18,Wireless Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--df28aa28-8e06-448a-8f71-baecbad29d8d,SC-40,Wireless Link Protection,course-of-action,related-to,course-of-action--e65ea174-9411-4458-89d2-d37d7f77cad2,SC-5,Denial-of-service Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--c1844717-06fd-450e-8b17-7cc5c0518911,SC-43,Usage Restrictions,course-of-action,related-to,course-of-action--a5c5676c-9b7b-485c-aff0-e2f298479eb2,AC-18,Wireless Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--c1844717-06fd-450e-8b17-7cc5c0518911,SC-43,Usage Restrictions,course-of-action,related-to,course-of-action--d67678fb-0aba-4735-8ad9-be580fb2f383,AC-19,Access Control for Mobile Devices,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--c1844717-06fd-450e-8b17-7cc5c0518911,SC-43,Usage Restrictions,course-of-action,related-to,course-of-action--ec3c6c0f-0d7f-4b56-820f-726a978c84d0,CM-6,Configuration Settings,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--c1844717-06fd-450e-8b17-7cc5c0518911,SC-43,Usage Restrictions,course-of-action,related-to,course-of-action--8355331b-99c4-4eaa-a756-60b22d6822cf,SC-7,Boundary Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--c1844717-06fd-450e-8b17-7cc5c0518911,SC-43,Usage Restrictions,course-of-action,related-to,course-of-action--4fe40d45-2963-42bc-bdfe-83a16d044dec,SC-18,Mobile Code,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--c1844717-06fd-450e-8b17-7cc5c0518911,SC-43,Usage Restrictions,course-of-action,mitigates,attack-pattern--7d77a07d-02fe-4e88-8bd9-e9c008c01bf0,T1114.003,Email Forwarding Rule,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--c1844717-06fd-450e-8b17-7cc5c0518911,SC-43,Usage Restrictions,course-of-action,mitigates,attack-pattern--0470e792-32f8-46b0-a351-652bc35e9336,T1613,Container and Resource Discovery,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--223476da-add9-49d1-a3cd-1035e65755b3,AC-18(1),Wireless Access | Authentication and Encryption,course-of-action,subcontrol-of,course-of-action--a5c5676c-9b7b-485c-aff0-e2f298479eb2,AC-18,Wireless Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--223476da-add9-49d1-a3cd-1035e65755b3,AC-18(1),Wireless Access | Authentication and Encryption,course-of-action,related-to,course-of-action--d92438cf-bb35-42b2-abcb-cba52fe410a1,SC-8,Transmission Confidentiality and Integrity,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--223476da-add9-49d1-a3cd-1035e65755b3,AC-18(1),Wireless Access | Authentication and Encryption,course-of-action,related-to,course-of-action--ce7d0858-d9ef-4dce-8e32-1411f970250f,SC-12,Cryptographic Key Establishment and Management,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--223476da-add9-49d1-a3cd-1035e65755b3,AC-18(1),Wireless Access | Authentication and Encryption,course-of-action,related-to,course-of-action--5db9cfba-ed66-442f-830e-371cc179ffae,SC-13,Cryptographic Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--ebc5318f-debd-46fe-bec1-4a8250808ee4,AC-18(2),Wireless Access | Monitoring Unauthorized Connections,course-of-action,subcontrol-of,course-of-action--a5c5676c-9b7b-485c-aff0-e2f298479eb2,AC-18,Wireless Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--9fa8cd82-3756-4972-b432-28e3bdee0268,AC-18(3),Wireless Access | Disable Wireless Networking,course-of-action,subcontrol-of,course-of-action--a5c5676c-9b7b-485c-aff0-e2f298479eb2,AC-18,Wireless Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d42cc9ed-d8cb-43f5-8791-a56772c29f8a,AC-18(4),Wireless Access | Restrict Configurations by Users,course-of-action,subcontrol-of,course-of-action--a5c5676c-9b7b-485c-aff0-e2f298479eb2,AC-18,Wireless Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d42cc9ed-d8cb-43f5-8791-a56772c29f8a,AC-18(4),Wireless Access | Restrict Configurations by Users,course-of-action,related-to,course-of-action--8355331b-99c4-4eaa-a756-60b22d6822cf,SC-7,Boundary Protection,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--d42cc9ed-d8cb-43f5-8791-a56772c29f8a,AC-18(4),Wireless Access | Restrict Configurations by Users,course-of-action,related-to,course-of-action--997ba17b-8fdc-458b-a7c7-e5c24a2c07d9,SC-15,Collaborative Computing Devices and Applications,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--997ba17b-8fdc-458b-a7c7-e5c24a2c07d9,SC-15,Collaborative Computing Devices and Applications,course-of-action,related-to,course-of-action--49d9cc72-570d-485c-8ba5-7fce829609b0,AC-21,Information Sharing,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--997ba17b-8fdc-458b-a7c7-e5c24a2c07d9,SC-15,Collaborative Computing Devices and Applications,course-of-action,related-to,course-of-action--89b58807-632b-4bca-9895-73766b87f067,SC-42,Sensor Capability and Data,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--44599799-b870-47c2-b5c0-b7a69c4b9e83,AC-18(5),Wireless Access | Antennas and Transmission Power Levels,course-of-action,subcontrol-of,course-of-action--a5c5676c-9b7b-485c-aff0-e2f298479eb2,AC-18,Wireless Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--44599799-b870-47c2-b5c0-b7a69c4b9e83,AC-18(5),Wireless Access | Antennas and Transmission Power Levels,course-of-action,related-to,course-of-action--74b1a07f-4e34-45d7-9d1f-e01e986c6470,PE-19,Information Leakage,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--74b1a07f-4e34-45d7-9d1f-e01e986c6470,PE-19,Information Leakage,course-of-action,related-to,course-of-action--a5c5676c-9b7b-485c-aff0-e2f298479eb2,AC-18,Wireless Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--74b1a07f-4e34-45d7-9d1f-e01e986c6470,PE-19,Information Leakage,course-of-action,related-to,course-of-action--45b5b4b8-4011-4135-982b-3e5a507957d0,PE-18,Location of System Components,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--74b1a07f-4e34-45d7-9d1f-e01e986c6470,PE-19,Information Leakage,course-of-action,related-to,course-of-action--4e48d5b6-2112-48bc-80d7-db2bf88d0232,PE-20,Asset Monitoring and Tracking,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--d67678fb-0aba-4735-8ad9-be580fb2f383,AC-19,Access Control for Mobile Devices,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--779c424e-20a1-46a8-9a1e-c2e8e48fdcdd,AU-6,"Audit Record Review, Analysis, and Reporting",course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--0b2390bd-743f-4aa7-94c3-57fa7bde553c,CA-9,Internal System Connections,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--b90d399c-013d-43bb-bf27-3ec6267dd77e,CM-1,Policy and Procedures,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--64a899bd-f370-4334-9532-95ad52bcb90b,CM-3,Configuration Change Control,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--f5a09b4f-0339-4c01-a687-28d7a667259e,CM-5,Access Restrictions for Change,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--ec3c6c0f-0d7f-4b56-820f-726a978c84d0,CM-6,Configuration Settings,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--45bec11f-0406-422e-ad6c-188dc6645814,CM-8,System Component Inventory,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--b01590a1-15af-44bb-a85e-736392523119,CM-9,Configuration Management Plan,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--a7386c45-8a52-41f5-8f79-caa9ada54932,CP-9,System Backup,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--0b0cde73-d566-4cb7-9c64-cd08d01f8df3,CP-10,System Recovery and Reconstitution,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--ad9d3f2c-f2b1-4bf6-8202-1a1c1764a885,CP-12,Safe Mode,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--9ee09a3e-06a5-4465-9f48-593e1a94c62a,MA-2,Controlled Maintenance,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--f990af91-52e7-4e98-9608-128c9d4850cc,PL-8,Security and Privacy Architectures,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--6d51ad77-6778-4de9-bb38-b55fcf6f2f6f,PM-5,System Inventory,course-of-action,nist-sp-800-53-r5
