source_object_id,source_object_external_id,source_object_name,source_object_type,relationship,target_object_id,target_object_external_id,target_object_name,target_object_type
course-of-action--e68d238e-2bf8-4a45-ad2d-e5217401df20,,coa-402-2,course-of-action,mitigates,attack-pattern--6aac48b7-c277-46ba-b9c0-523471a84c11,CAPEC-402,Bypassing ATA Password Security,attack-pattern
course-of-action--e2e37142-f4ef-407a-a43e-f0e3ecad8596,,coa-407-0,course-of-action,mitigates,attack-pattern--8b329689-f8f8-466e-a890-4e30b8d8ec30,CAPEC-407,Pretexting,attack-pattern
course-of-action--e2e37142-f4ef-407a-a43e-f0e3ecad8596,,coa-407-0,course-of-action,mitigates,attack-pattern--eedaef1c-c3fb-4135-a1b5-4b186b9da854,CAPEC-416,Manipulate Human Behavior,attack-pattern
course-of-action--361f2be0-52ef-4735-8cc4-8a426c93ca0b,,coa-41-0,course-of-action,mitigates,attack-pattern--30047c4f-cbf1-48ff-906c-3c6d58feb1a1,CAPEC-41,Using Meta-characters in E-mail Headers to Inject Malicious Payloads,attack-pattern
course-of-action--b3921afe-87f5-45f4-9cd6-6f64aa39debb,,coa-41-1,course-of-action,mitigates,attack-pattern--30047c4f-cbf1-48ff-906c-3c6d58feb1a1,CAPEC-41,Using Meta-characters in E-mail Headers to Inject Malicious Payloads,attack-pattern
course-of-action--06350ba3-c63f-43d3-85a9-3d4be370deba,,coa-41-2,course-of-action,mitigates,attack-pattern--30047c4f-cbf1-48ff-906c-3c6d58feb1a1,CAPEC-41,Using Meta-characters in E-mail Headers to Inject Malicious Payloads,attack-pattern
course-of-action--9ce44430-81de-4c5a-8458-402f622af40a,,coa-417-0,course-of-action,mitigates,attack-pattern--af1a9e65-4ca7-4551-b1de-6192539652c5,CAPEC-417,Influence Perception,attack-pattern
course-of-action--9ce44430-81de-4c5a-8458-402f622af40a,,coa-417-0,course-of-action,mitigates,attack-pattern--180aa01f-65a0-4400-a174-7b0f1605db0c,CAPEC-418,Influence Perception of Reciprocation,attack-pattern
course-of-action--9ce44430-81de-4c5a-8458-402f622af40a,,coa-417-0,course-of-action,mitigates,attack-pattern--490d66db-ab96-48b4-ad40-8625319530eb,CAPEC-420,Influence Perception of Scarcity,attack-pattern
course-of-action--9ce44430-81de-4c5a-8458-402f622af40a,,coa-417-0,course-of-action,mitigates,attack-pattern--effcb600-1cb5-4601-baa6-cb8fc02d586c,CAPEC-421,Influence Perception of Authority,attack-pattern
course-of-action--9ce44430-81de-4c5a-8458-402f622af40a,,coa-417-0,course-of-action,mitigates,attack-pattern--ef383edc-9f3a-405f-9406-3bd186551d35,CAPEC-422,Influence Perception of Commitment and Consistency,attack-pattern
course-of-action--9ce44430-81de-4c5a-8458-402f622af40a,,coa-417-0,course-of-action,mitigates,attack-pattern--57a56016-e387-456e-badf-a60523e58277,CAPEC-423,Influence Perception of Liking,attack-pattern
course-of-action--9ce44430-81de-4c5a-8458-402f622af40a,,coa-417-0,course-of-action,mitigates,attack-pattern--d8a0c0f1-dc07-49d4-9d4a-e96e526a4c69,CAPEC-424,Influence Perception of Consensus or Social Proof,attack-pattern
course-of-action--9ce44430-81de-4c5a-8458-402f622af40a,,coa-417-0,course-of-action,mitigates,attack-pattern--89d61215-2dcb-4684-983b-89a6e519b035,CAPEC-425,Target Influence via Framing,attack-pattern
course-of-action--9ce44430-81de-4c5a-8458-402f622af40a,,coa-417-0,course-of-action,mitigates,attack-pattern--346d34f3-13e5-4d95-8e96-4b381e76e132,CAPEC-426,Influence via Incentives,attack-pattern
course-of-action--9ce44430-81de-4c5a-8458-402f622af40a,,coa-417-0,course-of-action,mitigates,attack-pattern--9e487767-c1e6-45f9-ae01-1fb1e2d6f030,CAPEC-427,Influence via Psychological Principles,attack-pattern
course-of-action--6db12259-6932-4e8f-9abb-ef1ac7a34727,,coa-42-0,course-of-action,mitigates,attack-pattern--3c08bb9d-43b5-4468-8b38-387c6cb60da7,CAPEC-42,MIME Conversion,attack-pattern
course-of-action--42a390b0-9943-4e0f-91ff-7e67aecd06f1,,coa-42-1,course-of-action,mitigates,attack-pattern--3c08bb9d-43b5-4468-8b38-387c6cb60da7,CAPEC-42,MIME Conversion,attack-pattern
course-of-action--6de86e67-2849-4490-9556-799ba134737f,,coa-42-2,course-of-action,mitigates,attack-pattern--3c08bb9d-43b5-4468-8b38-387c6cb60da7,CAPEC-42,MIME Conversion,attack-pattern
course-of-action--22ba1687-e539-480a-897e-2480bbfcdcdb,,coa-42-3,course-of-action,mitigates,attack-pattern--3c08bb9d-43b5-4468-8b38-387c6cb60da7,CAPEC-42,MIME Conversion,attack-pattern
course-of-action--4bc29bf9-910a-4f4a-8423-87090f815507,,coa-422-1,course-of-action,mitigates,attack-pattern--ef383edc-9f3a-405f-9406-3bd186551d35,CAPEC-422,Influence Perception of Commitment and Consistency,attack-pattern
course-of-action--f0dff928-51e9-432a-adb9-1dd4d3008256,,coa-425-1,course-of-action,mitigates,attack-pattern--89d61215-2dcb-4684-983b-89a6e519b035,CAPEC-425,Target Influence via Framing,attack-pattern
course-of-action--809958b7-bafc-4845-87c4-cab53e86cb67,,coa-43-0,course-of-action,mitigates,attack-pattern--e827def7-6d74-48b4-8cd2-cd0e0ff00aeb,CAPEC-43,Exploiting Multiple Input Interpretation Layers,attack-pattern
course-of-action--d94176ef-a1ff-499b-86b7-e94e8734ab6a,,coa-43-1,course-of-action,mitigates,attack-pattern--e827def7-6d74-48b4-8cd2-cd0e0ff00aeb,CAPEC-43,Exploiting Multiple Input Interpretation Layers,attack-pattern
course-of-action--f0f8d5a1-d4cc-4eac-b405-4af5e4a821c6,,coa-43-2,course-of-action,mitigates,attack-pattern--e827def7-6d74-48b4-8cd2-cd0e0ff00aeb,CAPEC-43,Exploiting Multiple Input Interpretation Layers,attack-pattern
course-of-action--67074d87-d035-4907-8971-d22cf929a6a6,,coa-44-0,course-of-action,mitigates,attack-pattern--d3634072-88f9-4711-987f-6bff7698bd4c,CAPEC-44,Overflow Binary Resource File,attack-pattern
course-of-action--3522f721-ee24-4278-806a-1288b6ca7ce2,,coa-44-2,course-of-action,mitigates,attack-pattern--d3634072-88f9-4711-987f-6bff7698bd4c,CAPEC-44,Overflow Binary Resource File,attack-pattern
course-of-action--5c9cdf1e-85f9-47f9-9628-f55b7c41c408,,coa-44-3,course-of-action,mitigates,attack-pattern--d3634072-88f9-4711-987f-6bff7698bd4c,CAPEC-44,Overflow Binary Resource File,attack-pattern
course-of-action--6562497d-b76d-498e-9fd1-7c599daf2346,,coa-44-4,course-of-action,mitigates,attack-pattern--d3634072-88f9-4711-987f-6bff7698bd4c,CAPEC-44,Overflow Binary Resource File,attack-pattern
course-of-action--f021edf5-f2c1-49c5-b1b9-a07bd11d1aec,,coa-442-0,course-of-action,mitigates,attack-pattern--66112136-aa17-4300-aef8-d7a42ebc6e38,CAPEC-442,Infected Software,attack-pattern
course-of-action--f021edf5-f2c1-49c5-b1b9-a07bd11d1aec,,coa-442-0,course-of-action,mitigates,attack-pattern--f7fd56fe-cc88-4200-907a-8ea3b89e1ddb,CAPEC-445,Malicious Logic Insertion into Product Software via Configuration Management Manipulation,attack-pattern
course-of-action--f021edf5-f2c1-49c5-b1b9-a07bd11d1aec,,coa-442-0,course-of-action,mitigates,attack-pattern--41a75729-839b-409f-88f6-1b0c0dc9286c,CAPEC-448,Embed Virus into DLL,attack-pattern
course-of-action--959db216-95a2-4c6c-abbb-16795259ad74,,coa-443-0,course-of-action,mitigates,attack-pattern--42fc0c14-a6f7-4839-978f-d1553f68f750,CAPEC-443,Malicious Logic Inserted Into Product by Authorized Developer,attack-pattern
course-of-action--959db216-95a2-4c6c-abbb-16795259ad74,,coa-443-0,course-of-action,mitigates,attack-pattern--374de530-29f4-4e14-905f-809f8cae631d,CAPEC-446,Malicious Logic Insertion into Product via Inclusion of Third-Party Component,attack-pattern
course-of-action--d8829b7c-69b5-4edf-8446-07f8efda3255,,coa-444-0,course-of-action,mitigates,attack-pattern--efb74200-657d-438c-aaff-bbd9644dd72d,CAPEC-444,Development Alteration,attack-pattern
course-of-action--aa94cc6d-559e-4d78-ac28-7d751abed25b,,coa-445-0,course-of-action,mitigates,attack-pattern--f7fd56fe-cc88-4200-907a-8ea3b89e1ddb,CAPEC-445,Malicious Logic Insertion into Product Software via Configuration Management Manipulation,attack-pattern
course-of-action--1b041562-6f87-4aa3-94d2-6cc9b68a540f,,coa-446-1,course-of-action,mitigates,attack-pattern--374de530-29f4-4e14-905f-809f8cae631d,CAPEC-446,Malicious Logic Insertion into Product via Inclusion of Third-Party Component,attack-pattern
course-of-action--e68b1c60-e63a-4c2f-bc78-1be3494a0031,,coa-447-0,course-of-action,mitigates,attack-pattern--cf550376-63ac-4b46-87d1-0e324c1c1c46,CAPEC-447,Design Alteration,attack-pattern
course-of-action--a24db5bc-0875-48f1-b156-cd237ebeddad,,coa-447-1,course-of-action,mitigates,attack-pattern--cf550376-63ac-4b46-87d1-0e324c1c1c46,CAPEC-447,Design Alteration,attack-pattern
course-of-action--ae175d98-2ef9-4f9b-a6e5-bdcd283fca9d,,coa-45-0,course-of-action,mitigates,attack-pattern--5d5ff43b-cbe7-4986-bfec-cf979f97e6b9,CAPEC-45,Buffer Overflow via Symbolic Links,attack-pattern
course-of-action--0f87d25c-d219-4247-a96c-10364d611d0b,,coa-45-1,course-of-action,mitigates,attack-pattern--5d5ff43b-cbe7-4986-bfec-cf979f97e6b9,CAPEC-45,Buffer Overflow via Symbolic Links,attack-pattern
course-of-action--768e67b2-6609-4e58-b9e6-e321bd213b74,,coa-45-2,course-of-action,mitigates,attack-pattern--5d5ff43b-cbe7-4986-bfec-cf979f97e6b9,CAPEC-45,Buffer Overflow via Symbolic Links,attack-pattern
course-of-action--5c0f30c8-59bc-4ff2-91c7-ca8f4bd5d374,,coa-45-3,course-of-action,mitigates,attack-pattern--5d5ff43b-cbe7-4986-bfec-cf979f97e6b9,CAPEC-45,Buffer Overflow via Symbolic Links,attack-pattern
course-of-action--654febd1-834c-4c6b-b928-85c97bbf9150,,coa-456-0,course-of-action,mitigates,attack-pattern--dc05cb9b-00ae-4fd0-8743-b1fb507ea1d3,CAPEC-456,Infected Memory,attack-pattern
course-of-action--28a045ca-1d19-4806-8fe8-289661aa8f3d,,coa-457-0,course-of-action,mitigates,attack-pattern--a55491b8-b521-44f4-a905-a6ed82b8e7e8,CAPEC-457,USB Memory Attacks,attack-pattern
course-of-action--23616f83-6ea1-4f30-a9f5-65259313e80b,,coa-457-1,course-of-action,mitigates,attack-pattern--a55491b8-b521-44f4-a905-a6ed82b8e7e8,CAPEC-457,USB Memory Attacks,attack-pattern
course-of-action--c295b380-bcd9-4e87-88dc-341fc0ad6922,,coa-457-2,course-of-action,mitigates,attack-pattern--a55491b8-b521-44f4-a905-a6ed82b8e7e8,CAPEC-457,USB Memory Attacks,attack-pattern
course-of-action--aef26c23-42e4-46ac-a6ce-61224191c8a3,,coa-459-0,course-of-action,mitigates,attack-pattern--138c8405-1295-44b9-b2ed-3b4cd15c2a55,CAPEC-459,Creating a Rogue Certification Authority Certificate,attack-pattern
course-of-action--4d65b6e1-548b-4925-96e0-a2948cea8f7e,,coa-46-4,course-of-action,mitigates,attack-pattern--8e403d18-af4e-4abd-bd38-0f99f74b4636,CAPEC-46,Overflow Variables and Tags,attack-pattern
course-of-action--fa76a44a-7309-4edc-96e7-8994b9b72371,,coa-460-0,course-of-action,mitigates,attack-pattern--70c8a212-72da-4a98-a626-e5d38e5416e3,CAPEC-460,HTTP Parameter Pollution (HPP),attack-pattern
course-of-action--a8f935d9-6238-4a25-98d1-ec2b90cf2dc5,,coa-460-1,course-of-action,mitigates,attack-pattern--70c8a212-72da-4a98-a626-e5d38e5416e3,CAPEC-460,HTTP Parameter Pollution (HPP),attack-pattern
course-of-action--38331521-a7db-4428-92ae-dcc62432d4be,,coa-460-2,course-of-action,mitigates,attack-pattern--70c8a212-72da-4a98-a626-e5d38e5416e3,CAPEC-460,HTTP Parameter Pollution (HPP),attack-pattern
course-of-action--8846dae1-8419-4e74-8ec5-58bff613dbec,,coa-460-3,course-of-action,mitigates,attack-pattern--70c8a212-72da-4a98-a626-e5d38e5416e3,CAPEC-460,HTTP Parameter Pollution (HPP),attack-pattern
course-of-action--4f8988fb-2aec-4c9c-bd03-a3c8ca7fed94,,coa-461-0,course-of-action,mitigates,attack-pattern--1bc4fd64-65a6-41d4-ac68-8e3692eabe29,CAPEC-461,Web Services API Signature Forgery Leveraging Hash Function Extension Weakness,attack-pattern
course-of-action--f46f8204-a5a5-4d0b-927d-1204f8d80a35,,coa-462-0,course-of-action,mitigates,attack-pattern--5871f734-1898-4509-860c-f418cdf6b2ac,CAPEC-462,Cross-Domain Search Timing,attack-pattern
course-of-action--91807008-54b1-456b-8522-5ba6ea9ca3b5,,coa-462-1,course-of-action,mitigates,attack-pattern--5871f734-1898-4509-860c-f418cdf6b2ac,CAPEC-462,Cross-Domain Search Timing,attack-pattern
course-of-action--e62691da-d711-47e8-8c82-b97dcb9b3a05,,coa-463-0,course-of-action,mitigates,attack-pattern--63048cb5-6d42-4fa2-a0e1-eeff2ef2a34d,CAPEC-463,Padding Oracle Crypto Attack,attack-pattern
course-of-action--330dc21b-bad8-4391-98c9-c29f84c83208,,coa-463-1,course-of-action,mitigates,attack-pattern--63048cb5-6d42-4fa2-a0e1-eeff2ef2a34d,CAPEC-463,Padding Oracle Crypto Attack,attack-pattern
course-of-action--613f9459-29ce-43e4-91dd-68f4e6148ef6,,coa-464-0,course-of-action,mitigates,attack-pattern--ed57f38c-2f0c-47ad-a6e2-16932fde978f,CAPEC-464,Evercookie,attack-pattern
course-of-action--252ad1a2-1f99-45a1-a6b1-8ed47af8a5c5,,coa-464-1,course-of-action,mitigates,attack-pattern--ed57f38c-2f0c-47ad-a6e2-16932fde978f,CAPEC-464,Evercookie,attack-pattern
course-of-action--d939e9ad-f3d3-4c25-8ec4-fd98a3ffed73,,coa-465-0,course-of-action,mitigates,attack-pattern--2b6e94c6-26d0-489c-989c-9f4307348c42,CAPEC-465,Transparent Proxy Abuse,attack-pattern
course-of-action--e6df32f5-31e9-467d-bbd7-4146d1870ef4,,coa-465-1,course-of-action,mitigates,attack-pattern--2b6e94c6-26d0-489c-989c-9f4307348c42,CAPEC-465,Transparent Proxy Abuse,attack-pattern
course-of-action--d80b15df-ac31-4f96-a44b-854eae42d178,,coa-466-0,course-of-action,mitigates,attack-pattern--797a5be6-23ff-41bb-be85-51a9976867dd,CAPEC-466,Leveraging Active Adversary in the Middle Attacks to Bypass Same Origin Policy,attack-pattern
course-of-action--b3cd2e0b-e09e-426b-b06b-018ee62ab500,,coa-466-1,course-of-action,mitigates,attack-pattern--797a5be6-23ff-41bb-be85-51a9976867dd,CAPEC-466,Leveraging Active Adversary in the Middle Attacks to Bypass Same Origin Policy,attack-pattern
course-of-action--af4647f0-e80a-49ba-a16d-3c064e63c678,,coa-467-0,course-of-action,mitigates,attack-pattern--c50d5a35-0010-422d-b6f7-d4b963c9bad4,CAPEC-467,Cross Site Identification,attack-pattern
course-of-action--8127e61d-3ccd-4866-bd76-59c159eeeefe,,coa-467-1,course-of-action,mitigates,attack-pattern--c50d5a35-0010-422d-b6f7-d4b963c9bad4,CAPEC-467,Cross Site Identification,attack-pattern
course-of-action--ab470916-70bc-4ac8-8e6f-b924a0e868d5,,coa-468-0,course-of-action,mitigates,attack-pattern--581433c0-1d73-4975-80f1-6dcee4761bbc,CAPEC-468,Generic Cross-Browser Cross-Domain Theft,attack-pattern
course-of-action--3b11fd1d-aa44-4c8f-a3ae-438fa37413a5,,coa-468-1,course-of-action,mitigates,attack-pattern--581433c0-1d73-4975-80f1-6dcee4761bbc,CAPEC-468,Generic Cross-Browser Cross-Domain Theft,attack-pattern
course-of-action--cac35d87-f34b-428c-95aa-1e5963873af5,,coa-469-0,course-of-action,mitigates,attack-pattern--aa92a904-ed9d-4dc3-a01f-c965521e9934,CAPEC-469,HTTP DoS,attack-pattern
course-of-action--f1bbdc64-6921-4303-9b24-7f7f5e1d7220,,coa-469-1,course-of-action,mitigates,attack-pattern--aa92a904-ed9d-4dc3-a01f-c965521e9934,CAPEC-469,HTTP DoS,attack-pattern
course-of-action--f3dcafa1-68b1-4610-a489-f68adb1fcaed,,coa-47-0,course-of-action,mitigates,attack-pattern--e61f5dd9-d26e-454f-ab07-171f3dea6e73,CAPEC-47,Buffer Overflow via Parameter Expansion,attack-pattern
course-of-action--95d0b674-30ae-40e9-8db2-38a8a211eb62,,coa-470-0,course-of-action,mitigates,attack-pattern--35bde6ec-0a19-462c-92b4-9c481dc4986e,CAPEC-470,Expanding Control over the Operating System from the Database,attack-pattern
course-of-action--57dfed23-ac96-435d-9b02-e9c712b0bb48,,coa-470-1,course-of-action,mitigates,attack-pattern--35bde6ec-0a19-462c-92b4-9c481dc4986e,CAPEC-470,Expanding Control over the Operating System from the Database,attack-pattern
course-of-action--4c4bd6ec-b943-4f42-a425-366871f00c6c,,coa-470-2,course-of-action,mitigates,attack-pattern--35bde6ec-0a19-462c-92b4-9c481dc4986e,CAPEC-470,Expanding Control over the Operating System from the Database,attack-pattern
course-of-action--8a0e8a90-0024-487b-a75a-38d27942b5c3,,coa-470-3,course-of-action,mitigates,attack-pattern--35bde6ec-0a19-462c-92b4-9c481dc4986e,CAPEC-470,Expanding Control over the Operating System from the Database,attack-pattern
course-of-action--a1e0c3a0-c417-4924-88b6-f2b4837968a9,,coa-470-4,course-of-action,mitigates,attack-pattern--35bde6ec-0a19-462c-92b4-9c481dc4986e,CAPEC-470,Expanding Control over the Operating System from the Database,attack-pattern
course-of-action--b79a6e4c-8a5d-4123-8504-1dbec2d44717,,coa-470-5,course-of-action,mitigates,attack-pattern--35bde6ec-0a19-462c-92b4-9c481dc4986e,CAPEC-470,Expanding Control over the Operating System from the Database,attack-pattern
course-of-action--f47f9885-ef51-4567-94af-f8a1a131599b,,coa-470-6,course-of-action,mitigates,attack-pattern--35bde6ec-0a19-462c-92b4-9c481dc4986e,CAPEC-470,Expanding Control over the Operating System from the Database,attack-pattern
course-of-action--82f878db-50ad-43ad-b106-177323a07ddc,,coa-470-7,course-of-action,mitigates,attack-pattern--35bde6ec-0a19-462c-92b4-9c481dc4986e,CAPEC-470,Expanding Control over the Operating System from the Database,attack-pattern
course-of-action--8ffe2b80-32e7-45af-ae49-9acc5644e178,,coa-471-0,course-of-action,mitigates,attack-pattern--abdd46ce-dd2d-4430-8032-aa3ee1d262fd,CAPEC-471,Search Order Hijacking,attack-pattern
course-of-action--92e64bf4-2169-4c6e-85ec-d018c8dd9146,,coa-471-1,course-of-action,mitigates,attack-pattern--abdd46ce-dd2d-4430-8032-aa3ee1d262fd,CAPEC-471,Search Order Hijacking,attack-pattern
course-of-action--4f6e0e7b-25c7-423b-bb3e-a652a1fe9285,,coa-472-0,course-of-action,mitigates,attack-pattern--29e8786c-a791-44c6-b1de-950cf0604643,CAPEC-472,Browser Fingerprinting,attack-pattern
course-of-action--1a764dd5-94bd-4c75-bef3-01a623dd0d4a,,coa-474-0,course-of-action,mitigates,attack-pattern--a9d3765f-d7af-4ba2-9396-007d9942240f,CAPEC-474,Signature Spoofing by Key Theft,attack-pattern
course-of-action--ecc460e4-3af3-4082-8906-0c1f6892992f,,coa-474-1,course-of-action,mitigates,attack-pattern--a9d3765f-d7af-4ba2-9396-007d9942240f,CAPEC-474,Signature Spoofing by Key Theft,attack-pattern
course-of-action--4997aedd-dbf7-4903-a4e1-1037632690b8,,coa-474-2,course-of-action,mitigates,attack-pattern--a9d3765f-d7af-4ba2-9396-007d9942240f,CAPEC-474,Signature Spoofing by Key Theft,attack-pattern
course-of-action--500e5e72-3b87-4258-b3e5-53fce6b4b801,,coa-474-3,course-of-action,mitigates,attack-pattern--a9d3765f-d7af-4ba2-9396-007d9942240f,CAPEC-474,Signature Spoofing by Key Theft,attack-pattern
course-of-action--c68612c7-a3bf-4a0e-8416-0cc58982766d,,coa-475-0,course-of-action,mitigates,attack-pattern--9250f041-d55b-4610-aff0-979b5800dc18,CAPEC-475,Signature Spoofing by Improper Validation,attack-pattern
course-of-action--694ab70c-12fd-45fd-8fa9-0806c5da0396,,coa-476-0,course-of-action,mitigates,attack-pattern--72a45548-61df-47c1-a7a0-12e07ec71f37,CAPEC-476,Signature Spoofing by Misrepresentation,attack-pattern
course-of-action--f9df8e0c-94b6-4847-ad19-ece4cc20afe0,,coa-477-0,course-of-action,mitigates,attack-pattern--929e7d9a-b34c-43ad-b58b-b8df918c4f62,CAPEC-477,Signature Spoofing by Mixing Signed and Unsigned Content,attack-pattern
course-of-action--25c25dbf-033d-40de-8314-255ce51d1e3d,,coa-478-0,course-of-action,mitigates,attack-pattern--93bedd5b-70cc-48a0-a7c9-09b3800bd6bc,CAPEC-478,Modification of Windows Service Configuration,attack-pattern
course-of-action--536001f7-8712-4a06-82c7-2a5e7008aa72,,coa-48-1,course-of-action,mitigates,attack-pattern--83fc5df7-bb04-4ce7-b308-c9428e8f4456,CAPEC-48,Passing Local Filenames to Functions That Expect a URL,attack-pattern
course-of-action--f7d97bf5-f247-488c-9be8-811a887b8cfd,,coa-480-0,course-of-action,mitigates,attack-pattern--4abd48c8-f737-45db-bd7b-97d989ebd471,CAPEC-480,Escaping Virtualization,attack-pattern
course-of-action--bf819a99-45a3-4059-8c63-366a7fb34b88,,coa-480-1,course-of-action,mitigates,attack-pattern--4abd48c8-f737-45db-bd7b-97d989ebd471,CAPEC-480,Escaping Virtualization,attack-pattern
course-of-action--2769b76e-88f2-4e7c-9ebb-32ab919d5fee,,coa-481-0,course-of-action,mitigates,attack-pattern--4733a63a-db36-49fa-8eba-3d5eddfe7f87,CAPEC-481,Contradictory Destinations in Traffic Routing Schemes,attack-pattern
course-of-action--9ba2ccdc-749a-40ac-94fe-dd01b63d365b,,coa-482-0,course-of-action,mitigates,attack-pattern--172e2289-333b-4796-9afd-94140c9480e8,CAPEC-482,TCP Flood,attack-pattern
course-of-action--7bbe40a9-49b0-4520-838f-075ba95e1ab6,,coa-485-0,course-of-action,mitigates,attack-pattern--5b01885b-ebb8-4b72-8314-6fb4729eda47,CAPEC-485,Signature Spoofing by Key Recreation,attack-pattern
course-of-action--7547eca0-e697-4517-a5ea-a7cf9a8da506,,coa-486-0,course-of-action,mitigates,attack-pattern--bb4d350b-c500-45d6-97c2-c0adccbe6bad,CAPEC-486,UDP Flood,attack-pattern
course-of-action--fb127f46-6f57-4569-b6c8-e5ae71cdaee4,,coa-487-0,course-of-action,mitigates,attack-pattern--2e017307-7bab-419b-972c-8dae9e089572,CAPEC-487,ICMP Flood,attack-pattern
course-of-action--2b7572ea-6dc7-4734-810a-1dd9611f435e,,coa-488-0,course-of-action,mitigates,attack-pattern--d43c7ffa-16a5-4eb9-8c29-3391cc7ff269,CAPEC-488,HTTP Flood,attack-pattern
course-of-action--e513ee65-a2f8-450c-8b8c-3d133d7b5876,,coa-488-1,course-of-action,mitigates,attack-pattern--d43c7ffa-16a5-4eb9-8c29-3391cc7ff269,CAPEC-488,HTTP Flood,attack-pattern
course-of-action--a7612a56-a6bc-4802-9430-8ca1c92a4a02,,coa-488-2,course-of-action,mitigates,attack-pattern--d43c7ffa-16a5-4eb9-8c29-3391cc7ff269,CAPEC-488,HTTP Flood,attack-pattern
course-of-action--49f16706-cef6-476c-902e-ca7d425a38d8,,coa-488-3,course-of-action,mitigates,attack-pattern--d43c7ffa-16a5-4eb9-8c29-3391cc7ff269,CAPEC-488,HTTP Flood,attack-pattern
course-of-action--6d85f1a8-2ea9-4b71-946c-770993335e06,,coa-489-0,course-of-action,mitigates,attack-pattern--f30a7c37-4d87-41d2-a103-c995948076f3,CAPEC-489,SSL Flood,attack-pattern
course-of-action--1260aa3b-67cb-4194-9b7c-1edcd9cea382,,coa-49-0,course-of-action,mitigates,attack-pattern--8d88a81c-bde9-4fb3-acbe-901c783d6427,CAPEC-49,Password Brute Forcing,attack-pattern
course-of-action--1260aa3b-67cb-4194-9b7c-1edcd9cea382,,coa-49-0,course-of-action,mitigates,attack-pattern--8c7bab16-5ecd-4778-9b04-c185bceed170,CAPEC-70,Try Common or Default Usernames and Passwords,attack-pattern
course-of-action--67382257-6794-48ac-82a0-f33260b6f0db,,coa-49-1,course-of-action,mitigates,attack-pattern--8d88a81c-bde9-4fb3-acbe-901c783d6427,CAPEC-49,Password Brute Forcing,attack-pattern
course-of-action--67382257-6794-48ac-82a0-f33260b6f0db,,coa-49-1,course-of-action,mitigates,attack-pattern--8c7bab16-5ecd-4778-9b04-c185bceed170,CAPEC-70,Try Common or Default Usernames and Passwords,attack-pattern
course-of-action--bb36d937-986b-43eb-aa65-3e773af8ce32,,coa-49-2,course-of-action,mitigates,attack-pattern--8d88a81c-bde9-4fb3-acbe-901c783d6427,CAPEC-49,Password Brute Forcing,attack-pattern
course-of-action--bb36d937-986b-43eb-aa65-3e773af8ce32,,coa-49-2,course-of-action,mitigates,attack-pattern--8c7bab16-5ecd-4778-9b04-c185bceed170,CAPEC-70,Try Common or Default Usernames and Passwords,attack-pattern
course-of-action--d0ed5ae3-a632-40b6-adec-abee22f9f753,,coa-490-0,course-of-action,mitigates,attack-pattern--e68b5623-7a7a-45f8-896f-12b38bedc838,CAPEC-490,Amplification,attack-pattern
course-of-action--304c8c69-2778-4990-bcbc-b9dcdf357054,,coa-492-0,course-of-action,mitigates,attack-pattern--dcf12181-3652-40c9-bb64-b09d367d2fb1,CAPEC-492,Regular Expression Exponential Blowup,attack-pattern
course-of-action--0878f5f1-911e-488a-8d4e-1f242b96933f,,coa-493-0,course-of-action,mitigates,attack-pattern--c0166c89-dd49-46a7-9359-88a2c9d053e3,CAPEC-493,SOAP Array Blowup,attack-pattern
course-of-action--8d367dc3-d87f-4810-8600-406d591143ad,,coa-494-0,course-of-action,mitigates,attack-pattern--753614f7-f574-4a2f-9cc4-481c62c25c32,CAPEC-494,TCP Fragmentation,attack-pattern
course-of-action--30d838cf-1c32-4edd-b3aa-796095ba5314,,coa-495-0,course-of-action,mitigates,attack-pattern--428d5dc6-c2be-4a2a-aed1-1e794518b101,CAPEC-495,UDP Fragmentation,attack-pattern
course-of-action--f1132180-9c58-4be8-8ef6-dedb17aed57e,,coa-496-0,course-of-action,mitigates,attack-pattern--fbdcbfab-769d-4d52-8ec2-7fd1e4c212de,CAPEC-496,ICMP Fragmentation,attack-pattern
course-of-action--54c4cc5a-fe59-4f27-82bc-a2e6d27d80b7,,coa-497-0,course-of-action,mitigates,attack-pattern--323ed142-7793-413d-838f-72626caf58da,CAPEC-497,File Discovery,attack-pattern
course-of-action--bf6e6d14-40c1-4f5f-9acd-1ad186a51940,,coa-498-0,course-of-action,mitigates,attack-pattern--1b75b059-c9ee-4c4d-b016-bafb20cce96b,CAPEC-498,Probe iOS Screenshots,attack-pattern
course-of-action--0c769b9e-b3fa-410a-b87b-ef79448b95b2,,coa-499-0,course-of-action,mitigates,attack-pattern--48f21dcd-2490-49c6-9690-1cb586b201f4,CAPEC-499,Android Intent Intercept,attack-pattern
course-of-action--ad48d35a-8497-454e-a5b3-7ce3c8b75663,,coa-5-0,course-of-action,mitigates,attack-pattern--7b462c1f-e0bf-41a7-b811-2b676c103bda,CAPEC-5,Blue Boxing,attack-pattern
course-of-action--3a64abb3-73d9-4d4b-b7d8-afda18b016a0,,coa-5-1,course-of-action,mitigates,attack-pattern--7b462c1f-e0bf-41a7-b811-2b676c103bda,CAPEC-5,Blue Boxing,attack-pattern
course-of-action--5aefd1ed-4d4b-46a4-9523-4a9b10f1c157,,coa-50-0,course-of-action,mitigates,attack-pattern--addd93c9-9278-4185-b402-e505d632c815,CAPEC-50,Password Recovery Exploitation,attack-pattern
